sent1,sent2,score
"['currency', 'briefly', 'weakened', 'slightly', 'monday', 'trade', 'far', 'record', 'low']","['moneda', 'debilitó', 'brevemente', 'lunes', 'mañana', 'recuperó', 'operar', 'cambiado', 'viernes']",2.25
"['part', 'africa', 'used', 'staging', 'ground', 'terror', 'group', 'malawi', 'previously', 'major', 'focus', 'investigation', 'alqaida']","['si', 'bien', 'partes', 'áfrica', 'utilizado', 'base', 'operaciones', 'qaeda', 'anteriormente', 'malawi', 'sido', 'centro', 'importante', 'investigaciones', 'grupo']",5.0
"['sunday', 'u', 'soldier', 'killed', 'another', 'injured', 'southern', 'iraq', 'munition', 'dump', 'exploded']","['domingo', 'soldado', 'estadounidense', 'murió', 'resultó', 'herido', 'depósito', 'municiones', 'custodiaban', 'explotó', 'sur', 'irak']",3.75
"['im', 'real', 'excited', 'cleveland', 'cavalier', 'james', 'said']","['emocionado', 'ir', 'cleveland', 'dijo', 'james', 'espncom']",3.667
"['according', 'law', 'enforcement', 'official', 'person', 'arrested', 'known', 'sophisticated', 'hacker']","['según', 'agentes', 'ley', 'individuo', 'desencriptó', 'contraseñas', 'servidor']",2.667
"['excluding', 'litigation', 'charge', 'rim', 'loss', 'narrowed', 'even', 'cent', 'share']","['excluyendo', 'litigio', 'patentes', 'pérdida', 'rim', 'trimestre', 'dólares', 'acción']",3.333
"['broad', 'standard', 'poor', 'index', 'spx', 'gained', 'point', 'percent']","['promedio', 'industrial', 'dow', 'jones', 'dji', 'saltó', 'ciento', 'mientras', 'índice', 'standard', 'poor', 'spx', 'saltó', 'ciento']",3.0
"['also', 'help', 'reform', 'royal', 'solomon', 'island', 'police', 'strengthen', 'court', 'prison', 'system', 'protect', 'key', 'institution', 'finance', 'ministry', 'intimidation']","['fuerza', 'intervención', 'confiscará', 'armas', 'reformará', 'policía', 'reforzará', 'tribunales', 'sistema', 'penitenciario', 'protegerá', 'instituciones', 'clave', 'ministerio', 'hacienda']",3.444
"['mr', 'alibek', 'said', 'outcome', 'encouraging']","['resultados', 'alentadores', 'dijo', 'investigador', 'george', 'mason', 'ken', 'alibek']",3.8
"['jury', 'convicted', 'rapper', 'cmurder', 'also', 'known', 'corey', 'miller', 'seconddegree', 'murder', 'tuesday', 'night', 'shooting', 'death', 'yearold', 'jefferson', 'parish', 'nightclub']","['rapero', 'cmurder', 'sido', 'condenado', 'asesinato', 'segundo', 'grado', 'crimen', 'conlleva', 'sentencia', 'automática', 'vida', 'muerte', 'disparos', 'chico', 'años', 'dentro', 'club', 'nocturno', 'jefferson', 'parish']",3.6
"['well', 'series', 'include', 'nbcs', 'er', 'third', 'watch']","['series', 'well', 'incluyen', 'er', 'third', 'watch', 'nbc']",5.0
"['thirtythree', 'men', 'arrested', 'wednesday', 'evening', 'said', 'daniel', 'bogden', 'u', 'attorney', 'nevada']","['treinta', 'cuatro', 'hombre', 'sido', 'arrestados', 'siendo', 'buscados', 'dijo', 'ayer', 'fiscal', 'daniel', 'bogden']",3.0
"['fivetime', 'tour', 'de', 'france', 'winner', 'cancer', 'survivor', 'lance', 'armstrong', 'word', 'advice', 'cancer', 'survivor', 'denver', 'friday']","['cinco', 'veces', 'ganador', 'tour', 'francia', 'lance', 'armstrong', 'hoy', 'denver', 'reunión', 'supervivencia', 'cáncer']",3.4
"['survives', 'four', 'child', 'son', 'anthony', 'kelly', 'daughter', 'linda', 'hope', 'nora', 'somers', 'four', 'grandchild']","['hope', 'sobreviven', 'esposa', 'hijos', 'anthony', 'kelly', 'hijas', 'linda', 'nora', 'somers', 'cuatro', 'nietos']",3.8
"['police', 'using', 'pepper', 'spray', 'arrested', 'people', 'monday', 'night', 'march', 'rally', 'activist', 'protesting', 'annual', 'training', 'seminar', 'law', 'enforcement', 'intelligence', 'unit']","['policía', 'usó', 'spray', 'pimienta', 'balas', 'goma', 'dispersar', 'marcha', 'centro', 'ciudad', 'manifestación', 'anoche', 'activistas', 'protestaban', 'seminario', 'anual', 'formación', 'policía', 'materia', 'inteligencia']",3.6
"['department', 'ordered', 'percent', 'reduction', 'allstate', 'texas', 'lloyd', 'percent', 'reduction', 'state', 'farm', 'lloyd']","['departamento', 'ordenó', 'reducción', 'ciento', 'state', 'farm', 'lloyd', 'mayor', 'aseguradora', 'reducción', 'ciento', 'allstate', 'texas', 'lloyd', 'tercera', 'grande']",3.6
"['colgate', 'share', 'closed', 'monday', 'new', 'york', 'stock', 'exchange']","['acciones', 'colgate', 'bajaron', 'centavo', 'dólares', 'bolsa', 'nueva', 'york']",2.4
"['several', 'shot', 'rang', 'darkness', 'one', 'gator', 'killed', 'pm']","['varios', 'disparos', 'miércoles', 'noche', 'ningún', 'caimán', 'asesinado', 'momento']",2.4
"['broader', 'standard', 'poor', 'index', 'spx', 'point', 'lower', 'percent']","['índice', 'compuesto', 'nasdaq', 'basa', 'tecnología', 'subió', 'puntos', 'ciento']",0.889
"['republican', 'pledged', 'complete', 'medicare', 'drug', 'package', 'august', 'extended', 'deadline', 'oct', 'still', 'working']","['republicanos', 'comprometido', 'completar', 'paquete', 'medicamentos', 'medicare', 'agosto', 'luego', 'extendieron', 'octubre']",4.75
"['index', 'measure', 'activity', 'service', 'sector', 'climbed', 'last', 'month', 'march']","['ism', 'sede', 'arizona', 'informó', 'lunes', 'índice', 'manufactura', 'subió', 'me', 'pasado', 'marzo']",3.5
"['bush', 'plan', 'meet', 'israeli', 'prime', 'minister', 'ariel', 'sharon', 'new', 'palestinian', 'prime', 'minister', 'mahmoud', 'abbas', 'jordanian', 'port', 'aqaba', 'wednesday']","['miércoles', 'semana', 'viene', 'sr', 'bush', 'reunirá', 'primer', 'ministro', 'israelí', 'ariel', 'sharon', 'nuevo', 'líder', 'palestino', 'mahmoud', 'abbas', 'aqaba', 'jordania']",5.0
"['unlike', 'many', 'earlystage', 'internet', 'firm', 'google', 'believed', 'profitable']","['cree', 'empresa', 'privada', 'google', 'rentable']",3.6
"['safe', 'assume', 'senate', 'prepared', 'pas', 'form', 'cap', 'king', 'said']","['seguro', 'asumir', 'senado', 'preparado', 'aprobar', 'algún', 'tipo', 'tope', 'nivel', 'mismo', 'debatido']",3.0
"['asked', 'felt', 'regret', 'guilt', 'attack', 'answer', 'adamant']","['preguntó', 'si', 'sentía', 'algún', 'remordimiento', 'ataque', 'octubre', 'respuesta', 'rotundo']",3.8
"['another', 'big', 'gainer', 'rambus', 'inc', 'nasdaq', 'rmbs', 'news', 'people', 'shot', 'percent', 'higher']","['rambus', 'inc', 'nasdaq', 'rmbs', 'noticias', 'gente', 'disparó', 'ciento', 'convierte', 'mayor', 'porcentaje', 'ganancia', 'nasdaq']",3.0
"['rus', 'britt', 'los', 'angeles', 'bureau', 'chief', 'cbsmarketwatchcom']","['emily', 'church', 'jefa', 'oficina', 'londres', 'cbsmarketwatchcom']",1.8
"['pas', 'bill', 'big', 'brother', 'watching', 'said', 'rep', 'john', 'mabry', 'dwaco']","['si', 'apruebas', 'proyecto', 'ley', 'diputado', 'john', 'mabry', 'jr', 'dwaco', 'dijo', 'colegas', 'gran', 'hermano', 'vigilando']",4.8
"['douglas', 'robinson', 'senior', 'vice', 'president', 'finance', 'take', 'chief', 'financial', 'officer', 'interim', 'basis']","['douglas', 'robinson', 'vicepresidente', 'senior', 'finanzas', 'ca', 'ocupará', 'puesto', 'ínterin']",3.8
"['several', 'state', 'federal', 'government', 'later', 'passed', 'similar', 'strict', 'ban']","['siguiendo', 'ejemplo', 'california', 'varios', 'gobierno', 'federal', 'aprobaron', 'prohibiciones', 'similares', 'dura']",4.0
"['still', 'noted', 'miami', 'must', 'decide', 'whether', 'seek', 'acc', 'membership', 'next', 'school', 'year', 'june', 'adhere', 'big', 'east', 'guideline']","['aún', 'así', 'señaló', 'miami', 'debe', 'decidir', 'si', 'desea', 'hacerse', 'miembro', 'acc', 'junio', 'adherirse', 'directrices', 'gran', 'oriente']",4.6
"['revenue', 'hulk', 'came', 'well', 'last', 'month', 'marvel', 'comic', 'adaptation', 'x', 'xmen', 'united', 'grossed', 'million', 'opening', 'weekend']","['hulk', 'siguió', 'adaptación', 'me', 'pasado', 'marvel', 'comic', 'x', 'xmen', 'united', 'recaudó', 'millones', 'dólares', 'primer', 'fin', 'semana']",4.8
"['share', 'littleton', 'coloradobased', 'echostar', 'rose', 'percent']","['lunes', 'acciones', 'echostar', 'dish', 'noticias', 'gráfico', 'perfil', 'redujeron', 'ciento']",2.0
"['valid', 'signature', 'registered', 'california', 'voter', 'must', 'collected', 'turned', 'county', 'election', 'official', 'sept']","['forzar', 'elección', 'davis', 'firmas', 'válidas', 'votantes', 'registrados', 'california', 'deben', 'ser', 'entregadas', 'funcionarios', 'electorales']",3.2
"['benchmark', 'year', 'note', 'usytrr', 'lost', 'price', 'taking', 'yield', 'percent', 'percent', 'late', 'monday']","['allá', 'curva', 'nota', 'referencia', 'años', 'usytrr', 'arrojó', 'precio', 'llevando', 'rendimiento', 'ciento', 'ciento']",2.2
"['mdc', 'called', 'strike', 'force', 'mr', 'mugabe', 'either', 'resign', 'negotiate', 'settlement', 'zimbabwe', 'crisis']","['mdc', 'convocó', 'protesta', 'semana', 'instar', 'mugabe', 'renunciar', 'negociar', 'solución', 'crisis', 'afecta', 'país']",4.0
"['revenue', 'rose', 'percent', 'billion', 'billion']","['compañía', 'sede', 'mclean', 'virginia', 'dijo', 'ingresos', 'periódicos', 'aumentaron', 'ciento', 'mil', 'millones', 'dólares']",1.2
"['january', 'notebook', 'represented', 'le', 'percent', 'sale', 'volume']","['compara', 'enero', 'portátiles', 'representaban', 'menos', 'ciento', 'volumen', 'ventas', 'dijo', 'npd']",4.0
"['argentine', 'guillermo', 'corium', 'netherlander', 'martin', 'verkerk', 'half']","['semifinal', 'guillermo', 'corium', 'argentina', 'martin', 'verkerk', 'holanda', 'convincente']",3.0
"['say', 'told', 'crowd', 'cemetery', 'thousand', 'headstone', 'many', 'marking', 'graf', 'entire', 'family']","['sr', 'powell', 'dijo', 'multitud', 'cementerio', 'mil', 'lápidas', 'muchas', 'marcando', 'tumbas', 'familias', 'enteras']",2.8
"['single', 'condition', 'book', 'published', 'death']","['embargo', 'insistió', 'publicara', 'después', 'muerte']",4.4
"['finding', 'published', 'november', 'edition', 'journal', 'nature']","['ambo', 'estudios', 'publican', 'jueves', 'nature', 'revista', 'científica', 'semanal', 'británica']",2.6
"['median', 'household', 'income', 'declined', 'percent', 'accounting', 'inflation']","['misma', 'encuesta', 'encontró', 'ingreso', 'promedio', 'hogares', 'aumentó', 'dólares', 'si', 'cuenta', 'inflación', 'dólares']",1.4
"['u', 'european', 'leader', 'pledged', 'wednesday', 'work', 'together', 'keep', 'iran', 'developing', 'nuclear', 'weapon', 'presenting', 'united', 'front', 'month', 'bitter', 'acrimony', 'iraq']","['bush', 'dijo', 'líderes', 'unidos', 'unión', 'europea', 'cumbre', 'anual', 'washington', 'acordaron', 'necesidad', 'evitar', 'irán', 'desarrolle', 'armas', 'nucleares']",3.2
"['left', 'army', 'syria', 'received', 'religious', 'training']","['trasladó', 'siria', 'recibió', 'formación', 'religiosa', 'creencias', 'islámicas', 'tradicionales']",3.0
"['meeting', 'scheduled', 'end', 'wednesday', 'night', 'attendee', 'approving', 'resolution', 'express', 'denomination', 'view', 'issue', 'binding', 'church']","['miércoles', 'asistentes', 'votarán', 'resoluciones', 'expresen', 'punto', 'vista', 'bautistas', 'sur', 'temas', 'vinculantes', 'iglesias', 'individuales']",3.273
"['inadequate', 'performance', 'student', 'various', 'subgroup', 'tagged', 'state', 'deficient', 'federal', 'child', 'left', 'behind', 'act']","['desempeño', 'inadecuado', 'estudiantes', 'varios', 'subgrupos', 'raza', 'empujó', 'lista', 'necesidades', 'mejora', 'bajo', 'ley', 'federal', 'child', 'left', 'behind']",4.0
"['led', 'recovery', 'kilogram', 'cancuen', 'altar', 'announced', 'wednesday', 'vanderbilt', 'university', 'nashville', 'national', 'geographic', 'society']","['condujo', 'me', 'pasado', 'recuperación', 'altar', 'libra', 'cancún', 'anunció', 'miércoles', 'universidad', 'vanderbilt', 'nashville', 'national', 'geographic', 'society']",3.25
"['nottoosubtle', 'swipe', 'dean', 'predicted', 'american', 'would', 'elect', 'democrat', 'sound', 'uncertain', 'trumpet', 'dangerous', 'time']","['elegirán', 'presidente', 'demócrata', 'suena', 'trompeta', 'incierta', 'tiempos', 'peligrosos']",3.5
"['report', 'forecast', 'hot', 'spot', 'worldwide', 'year']","['informe', 'afirma', 'millones', 'visitantes', 'puntos', 'calientes', 'año', 'nuevo', 'escasos', 'millones']",1.75
"['new', 'study', 'conducted', 'europe', 'found', 'medicine', 'worked', 'well', 'earlier', 'disputed', 'study', 'sponsored', 'imclone', 'system', 'said']","['médicos', 'concluyeron', 'erbitux', 'fármaco', 'cáncer', 'involucró', 'imclone', 'system', 'escándalo', 'tráfico', 'información', 'privilegiada', 'funcionó', 'tan', 'bien', 'estudio', 'anterior', 'patrocinado', 'compañía', 'dijo', 'funcionó']",2.7
"['lawyer', 'donald', 'levine', 'told', 'telegraph', 'offered', 'u', 'tell', 'story', 'exclusively', 'australian', 'tv']","['sr', 'levine', 'dijo', 'ofrecido', 'dólares', 'contar', 'historia', 'cadena', 'televisión', 'australiana']",3.75
"['perry', 'called', 'lawmaker', 'two', 'special', 'session', 'address', 'congressional', 'redistricting']","['entonces', 'perry', 'convocado', 'do', 'sesiones', 'legislativas', 'especiales', 'tratar', 'forzar', 'plan', 'redistribución', 'distritos']",3.75
"['airtran', 'official', 'boeing', 'official', 'declined', 'comment', 'yesterday']","['trish', 'york', 'portavoz', 'boeing', 'negó', 'comentar', 'acuerdo']",4.0
"['lawsuit', 'name', 'shelley', 'democrat', 'registrar', 'los', 'angeles', 'orange', 'san', 'diego', 'county']","['demanda', 'nombró', 'secretario', 'kevin', 'shelley', 'demócrata', 'registradores', 'votantes', 'condados', 'ángeles', 'orange', 'san', 'diego']",4.2
"['negotiator', 'said', 'friday', 'made', 'good', 'progress', 'latest', 'round', 'talk', 'creating', 'central', 'american', 'free', 'trade', 'agreement']","['negociadores', 'dijeron', 'viernes', 'hicieron', 'progresos', 'última', 'ronda', 'negociaciones', 'libre', 'comercio', 'unidos', 'cinco', 'países', 'centroamericanos', 'semana', 'houston']",3.75
"['difficult', 'large', 'syndicated', 'loan', 'japan', 'lack', 'expertise', 'say', 'one', 'banker']","['difícil', 'hacer', 'grandes', 'préstamos', 'sindicados', 'japón', 'dice', 'banquero']",3.8
"['case', 'come', 'illinois', 'involves', 'forprofit', 'company', 'called', 'telemarketing', 'associate', 'inc']","['caso', 'decidió', 'lunes', 'torno', 'recaudación', 'fondos', 'illinois', 'telemarketing', 'associate']",4.4
"['urged', 'congress', 'send', 'final', 'bill', 'soon', 'possible', 'sign', 'law']","['insto', 'congreso', 'resuelva', 'rápidamente', 'cualquier', 'diferencia', 'envíe', 'proyecto', 'ley', 'final', 'posible', 'pueda', 'firmarlo', 'ley', 'dijo']",4.6
"['mr', 'pingeon', 'director', 'litigation', 'massachusetts', 'correctional', 'legal', 'service', 'prisoner', 'right', 'group']","['pingeon', 'dijo', 'abogado', 'organización', 'servicios', 'legales', 'correccionales', 'massachusetts', 'entrevistó', 'assan', 'martes']",1.667
"['yee', 'graduate', 'u', 'military', 'academy', 'west', 'point', 'new', 'york']","['yee', 'creció', 'unidos', 'graduó', 'academia', 'militar', 'west', 'point']",4.0
"['pnc', 'regret', 'involvement', 'deal', 'chairman', 'chief', 'executive', 'officer', 'james', 'rohr', 'said', 'statement']","['james', 'rohr', 'presidente', 'director', 'ejecutivo', 'dijo', 'pnc', 'lamentaba', 'incidente']",4.333
"['ccag', 'supported', 'bill', 'curry', 'rowlands', 'opponent', 'gubernatorial', 'election']","['grupo', 'sr', 'swan', 'apoyó', 'opositor', 'demócrata', 'gobernador', 'bill', 'curry', 'elecciones']",3.0
"['later', 'fell', 'backed', 'series', 'rival', 'congolese', 'militia', 'recent', 'year']","['do', 'países', 'invasores', 'enfrentaron', 'tarde', 'entonces', 'apoyado', 'facciones', 'rivales']",3.5
"['another', 'said', 'member', 'would', 'continue', 'call', 'million', 'phone', 'number', 'federal', 'trade', 'commission', 'list']","['mientras', 'asociación', 'comercialización', 'directa', 'dijo', 'miembros', 'debían', 'llamar', 'casi', 'millones', 'números', 'lista']",2.0
"['veteran', 'entertainer', 'bob', 'hope', 'celebrates', 'th', 'birthday', 'many', 'year', 'showbusiness', 'thursday']","['hollywood', 'mundo', 'preparan', 'celebrar', 'cumpleaños', 'legendario', 'artista', 'bob', 'hope', 'jueves']",3.75
"['declining', 'issue', 'outnumbered', 'advancer', 'nearly', 'new', 'york', 'stock', 'exchange']","['avances', 'superaron', 'retrocesos', 'casi', 'bolsa', 'nueva', 'york', 'nasdaq']",1.8
"['floating', 'airfield', 'flight', 'deck', 'covering', 'acre', 'ship', 'took', 'five', 'year', 'build']","['reagan', 'aeródromo', 'flotante', 'cubierta', 'vuelo', 'cubre', 'acre', 'noveno', 'portaaviones', 'clase', 'nimitz', 'construye', 'astillero', 'newport', 'news']",2.667
"['im', 'proud', 'citizen', 'state', 'said', 'gov', 'john', 'baldacci', 'casino', 'foe']","['orgulloso', 'ciudadanos', 'dijo', 'gobernador', 'john', 'baldacci', 'después', 'contaran', 'votos', 'referéndum', 'martes']",3.8
"['injured', 'woman', 'coworker', 'also', 'hospitalized', 'listed', 'good', 'condition']","['mujer', 'buenas', 'condiciones', 'campus', 'healthpark', 'memorial', 'dijo']",2.2
"['shooting', 'victim', 'taken', 'king', 'county', 'hospital', 'center', 'later', 'died', 'police', 'said']","['víctima', 'identificada', 'llevada', 'hospital', 'condado', 'king', 'declarada', 'muerta']",4.333
"['reported', 'symptom', 'fever', 'headache', 'rash', 'muscle', 'ache']","['síntomas', 'incluyen', 'rigidez', 'cuello', 'fiebre', 'dolor', 'cabeza', 'sensibilidad', 'luz']",2.333
"['weve', 'become', 'like', 'total', 'stranger', 'klein', 'quote', 'saying']","['convertido', 'completos', 'extraños', 'dijo', 'john', 'amigo', 'do', 'días', 'muerte']",3.25
"['davey', 'graduated', 'saturday', 'northwest', 'college', 'affiliated', 'assembly', 'god', 'bachelor', 'art', 'degree', 'religion', 'philosophy']","['davey', 'comenzó', 'asistir', 'northwest', 'college', 'afiliado', 'asambleas', 'dios', 'plane', 'convertirse', 'ministro']",2.25
"['technologylaced', 'nasdaq', 'composite', 'index', 'ixic', 'fell', 'point', 'percent']","['índice', 'amplio', 'standard', 'poor', 'spx', 'dio', 'puntos', 'ciento']",0.75
"['final', 'test', 'delivering', 'missile', 'armed', 'force']","['radio', 'estatal', 'dijo', 'última', 'prueba', 'misil', 'entregado', 'fuerzas', 'armada']",4.0
"['withdrawal', 'country', 'inevitable', 'whether', 'happens', 'today', 'tomorrow', 'tomorrow', 'come', 'soon']","['retirada', 'país', 'inevitable', 'ocurra', 'hoy', 'mañana', 'añadió', 'voz', 'firmó', 'dando', 'fecha', 'mediados', 'septiembre']",3.5
"['according', 'news', 'release', 'sent', 'terry', 'schindlerschiavo', 'foundation', 'florida', 'speaker', 'johnnie', 'byrd', 'introduce', 'terris', 'bill', 'special', 'session', 'monday']","['espera', 'presidente', 'cámara', 'representantes', 'florida', 'johnnie', 'byrd', 'presente', 'proyecto', 'ley', 'terri', 'sesión', 'especial', 'día', 'legislatura', 'estatal', 'celebra', 'hoy', 'tallahassee']",3.75
"['also', 'business', 'throughout', 'utah', 'volunteering', 'display', 'amber', 'alert', 'sign']","['empresas', 'ofreciendo', 'voluntarias', 'poner', 'alertas', 'letreros', 'electrónicos', 'vallas', 'publicitarias']",3.75
"['thanks', 'euro', 'rise', 'japanese', 'currency', 'dollar', 'yen', 'well', 'overnight', 'month', 'low', 'yen']","['subida', 'euro', 'frente', 'yen', 'especulación', 'intervención', 'japonesa', 'ayudaron', 'firma', 'dólar', 'alcanzar', 'yenes', 'encima', 'mínimo', 'me', 'yenes', 'alcanzado', 'jueves']",4.25
"['russian', 'stock', 'fell', 'arrest', 'last', 'saturday', 'mikhail', 'khodorkovsky', 'chief', 'executive', 'yukos', 'oil', 'charge', 'fraud', 'tax', 'evasion']","['arresto', 'fin', 'semana', 'hombre', 'rico', 'rusia', 'mikhail', 'khodorkovsky', 'jefe', 'ejecutivo', 'petrolera', 'yukos', 'cargo', 'fraude', 'evasión', 'fiscal', 'mercados', 'financieros']",4.0
"['year', 'expects', 'sale', 'million', 'profit', 'cent', 'share', 'continuing', 'operation']","['aumento', 'millones', 'dólares', 'centavo', 'dólar', 'acción', 'previstos', 'anteriormente']",0.75
"['hughes', 'refused', 'rehire', 'hernandez', 'complained', 'equal', 'employment', 'opportunity', 'commission']","['hernández', 'presentó', 'queja', 'comisión', 'igualdad', 'oportunidades', 'empleo', 'demandó']",3.4
"['dewhursts', 'proposal', 'call', 'abrupt', 'end', 'controversial', 'robin', 'hood', 'plan', 'school', 'finance']","['comité', 'propondría', 'reemplazo', 'sistema', 'finanzas', 'escuela', 'robin', 'hood']",2.6
"['country', 'private', 'creditor', 'owed', 'least', 'billion', 'addition']","['países', 'debe', 'menos', 'millones', 'dólares', 'millones', 'dólares']",3.4
"['telemarketers', 'call', 'number', 'list', 'oct', 'could', 'face', 'fine', 'per', 'call']","['según', 'ley', 'telemercaderes', 'llaman', 'números', 'lista', 'pueden', 'ser', 'multados', 'dólares', 'cada', 'violación']",3.6
"['explained', 'found', 'antetonitrus', 'came', 'wit', 'postdoctoral', 'research', 'assistant', 'england', 'university', 'bristol']","['explicó', 'encontró', 'antetonitrus', 'llegó', 'wit', 'asistente', 'investigación', 'postdoctoral', 'universidad', 'bristol', 'gran', 'bretaña']",5.0
"['air', 'canada', 'largest', 'airline', 'canada', 'world', 'court', 'protection', 'creditor', 'since', 'april']","['aerolínea', 'número', 'mundo', 'air', 'canada', 'bajo', 'protección', 'judicial', 'acreedores', 'abril']",4.25
"['jury', 'also', 'found', 'gonzales', 'guilty', 'using', 'excessive', 'force', 'dousing', 'olveracarrera', 'pepper', 'spray']","['gonzales', 'declarado', 'culpable', 'usar', 'fuerza', 'excesiva', 'rociar', 'olvera', 'spray', 'pimienta']",4.25
"['body', 'dead', 'pulled', 'train', 'laid', 'beside', 'track', 'emergency', 'service', 'brought', 'wooden', 'coffin']","['cuerpos', 'muertos', 'sacados', 'debajo', 'tren', 'parcialmente', 'descarrilado', 'colocados', 'vías', 'espera', 'ser', 'identificados']",3.25
"['garner', 'said', 'selfproclaimed', 'mayor', 'baghdad', 'mohammed', 'mohsen', 'alzubaidi', 'released', 'two', 'day', 'coalition', 'custody']","['garner', 'dijo', 'autoproclamado', 'alcalde', 'bagdad', 'mohammed', 'mohsen', 'zubaidi', 'liberado', 'horas', 'después', 'detención', 'finale', 'abril']",4.25
"['enron', 'company', 'executive', 'engaged', 'widespread', 'pervasive', 'fraud', 'prosecutor', 'samuel', 'buell', 'told', 'associated', 'press']","['ejecutivos', 'compañía', 'enron', 'involucraron', 'fraude', 'generalizado', 'penetrante', 'manipular', 'resultados', 'ganancias', 'compañía', 'dijo', 'buell']",3.75
"['customer', 'pay', 'entrance', 'fee', 'get', 'sm', 'device', 'client', 'access', 'license']","['precio', 'venta', 'público', 'sm', 'licencias', 'acceso', 'cliente', 'dispositivo', 'dólares']",4.333
"['result', 'aboriginal', 'people', 'survey', 'released', 'yesterday', 'statistic', 'canada', 'suggest', 'living', 'standard', 'improved', 'still', 'lag', 'reserve']","['encuesta', 'pueblo', 'aborígenes', 'publicada', 'miércoles', 'estadísticas', 'canadá', 'dice', 'nivel', 'vida', 'mejorado', 'aún', 'rezagado', 'inuit', 'abandonan', 'reservas', 'menudo', 'empobrecidas']",3.909
"['recent', 'turnaround', 'stock', 'market', 'easing', 'unemployment', 'claim', 'keep', 'consumer', 'expectation', 'current', 'level', 'may', 'signal', 'favorable', 'economic', 'time', 'ahead']","['reciente', 'giro', 'mercado', 'valores', 'disminución', 'solicitude', 'desempleo', 'puede', 'ser', 'señal', 'avecinan', 'tiempos', 'económicos', 'favorables', 'dijo']",3.933
"['day', 'trading', 'lackluster', 'standard', 'poor', 'index', 'preparing', 'close', 'best', 'threemonth', 'period', 'since', 'fourth', 'quarter']","['índice', 'bursátil', 'standard', 'poor', 'terminó', 'trimestre', 'subida', 'puntos', 'ganancia', 'ciento', 'mejor', 'rendimiento', 'amplio', 'mercado', 'referencia']",3.75
"['ona', 'explicitly', 'stated', 'receive', 'intelligence', 'material', 'indicating', 'jemaah', 'islamiyah', 'terrorist', 'network', 'planning', 'mount', 'operation', 'bali']","['ningún', 'momento', 'ona', 'recibió', 'material', 'inteligencia', 'indicara', 'jemaah', 'islamiyah', 'planeaba', 'montar', 'operación', 'bali']",4.25
"['report', 'denied', 'interior', 'minister', 'prince', 'nayef']","['embargo', 'ministro', 'interior', 'saudí', 'príncipe', 'nayef', 'negó', 'informes']",4.25
"['bryant', 'previously', 'said', 'hike', 'greater', 'impact', 'demand', 'official', 'expected']","['director', 'financiero', 'andy', 'bryant', 'dicho', 'subida', 'volumen', 'afectación', 'mayor', 'funcionarios', 'esperaban']",3.5
"['judge', 'leroy', 'millette', 'jr', 'reduce', 'punishment', 'life', 'prison', 'without', 'parole', 'muhammad', 'formally', 'sentenced', 'feb', 'virginia', 'judge', 'rarely', 'take', 'action']","['aunque', 'juez', 'puede', 'reducir', 'castigo', 'cadena', 'perpetua', 'libertad', 'condicional', 'expertos', 'dicen', 'jueces', 'virginia', 'rara', 'vez', 'aprovechan', 'oportunidad']",3.25
"['spokeswoman', 'strong', 'memorial', 'hospital', 'said', 'doud', 'satisfactory', 'condition', 'tuesday', 'night']","['portavoz', 'hospital', 'strong', 'memorial', 'dijo', 'doud', 'siendo', 'evaluado', 'martes', 'noche', 'sala', 'emergencias']",3.0
"['ray', 'brent', 'marsh', 'face', 'multiple', 'count', 'burial', 'service', 'fraud', 'making', 'false', 'statement', 'abuse', 'dead', 'body', 'theft']","['ray', 'brent', 'marsh', 'enfrenta', 'cargo', 'abuso', 'cuerpo', 'robo']",3.8
"['college', 'president', 'paul', 'pribbenow', 'told', 'wrap', 'speech']","['después', 'micrófono', 'hedge', 'desconectado', 'segunda', 'vez', 'pribbenow', 'dijo', 'terminara', 'discurso']",3.4
"['month', 'period', 'ending', 'june', 'highspeed', 'line', 'installed', 'home', 'business', 'increased', 'percent']","['año', 'terminó', 'junio', 'líneas', 'alta', 'velocidad', 'aumentaron', 'ciento']",3.857
"['ricky', 'clemons', 'brief', 'troubled', 'missouri', 'basketball', 'career']","['missouri', 'echó', 'ricky', 'clemons', 'equipo', 'terminando', 'así', 'problemática', 'carrera']",4.0
"['u', 'military', 'official', 'say', 'rotor', 'wash', 'helicopter', 'might', 'blown', 'banner']","['funcionarios', 'eeuu', 'dijeron', 'lavado', 'rotor', 'generado', 'helicóptero', 'flotaba', 'aire', 'despojó', 'bandera', 'torre']",3.4
"['settlement', 'taking', 'effect', 'week', 'reached', 'le', 'two', 'month', 'omalley', 'took', 'helm', 'nation', 'fourthlargest', 'archdiocese']","['acuerdo', 'millones', 'dólares', 'alcanzó', 'septiembre', 'menos', 'do', 'me', 'después', 'arzobispo', 'omalley', 'asumiera', 'liderazgo', 'cuarta', 'diócesis', 'grande', 'nación']",3.0
"['u', 'capitol', 'evacuated', 'yesterday', 'authority', 'detected', 'possibly', 'hazardous', 'material', 'basement', 'senate', 'wing', 'capitol', 'police', 'said']","['policía', 'capitolio', 'eeuu', 'evacuó', 'capitolio', 'ayer', 'después', 'sensor', 'detectara', 'posible', 'riesgo', 'biológico', 'ala', 'senado', 'autoridades', 'dijeron', 'después', 'falsa', 'alarma']",3.2
